;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
104,45486111111111;-49107233619,68994;-1513283,3434829526;-244188,90315293096;-6942339,018997518;-7553350,384047747;-14378201,720211131;0,1669680348518251;49107,23361968994
104,45833333333333;-49383141517,63916;-1520173,269096133;-245300,68660414877;-7019444,815103699;-7698469,678957488;-14710718,367372353;0,1673666790483739;49383,14151763916
104,46180555555556;-49676945114,13574;-1527914,968447682;-246549,9153631488;-7096956,803419958;-7840135,583178633;-15033081,07422218;0,1677572208831866;49676,94511413574
104,46527777777777;-49962833404,541016;-1535689,2650901582;-247804,40413954828;-7171414,608665276;-7974922,440929652;-15339080,754155846;0,1681403532940817;49962,833404541016
104,46875;-50233400917,05322;-1543246,959428263;-249023,9411804697;-7241923,989705815;-8102136,068520665;-15627652,203704726;0,1685193301480043;50233,40091705322
104,47222222222223;-50488142967,22412;-1550553,251681136;-250202,9110667288;-7308557,1865837565;-8222115,363057416;-15899679,77416451;0,1689012594809244;50488,14296722412
104,47569444444444;-50727852630,615234;-1557614,5628653078;-251342,349916902;-7371557,659913863;-8335365,584124899;-16156346,180990396;0,169287946887918;50727,852630615234
104,47916666666667;-50954615592,95654;-1564478,6006866388;-252449,95601988948;-7431346,556444889;-8442573,634516234;-16399169,170539347;0,1696783532657533;50954,61559295654
104,48263888888889;-51167803573,6084;-1571111,0708065168;-253520,1955165061;-7487938,965864732;-8543946,969675137;-16628719,229326662;0,1700722579435867;51167,8035736084
104,48611111111111;-51368564987,18262;-1577533,5109129767;-254556,5438064121;-7541597,108460191;-8639952,643884541;-16846052,472553805;0,1704705724774068;51368,56498718262
104,48958333333333;-51559021568,29834;-1583797,8489868655;-255567,38017742604;-7592714,677775828;-8731192,744302448;-17052474,69407295;0,1708739756648427;51559,02156829834
104,49305555555556;-51741640090,94238;-1589967,9614355026;-256563,0119589107;-7641732,561961774;-8818313,104570465;-17249367,974584416;0,171282600117854;51741,64009094238
104,49652777777777;-51918047904,96826;-1596082,5704436244;-257549,68750340305;-7688962,713420136;-8901803,076408664;-17437801,635260474;0,171696077659887;51918,04790496826
104,5;-52088605499,26758;-1609627,105541405;-259735,28293963583;-7769567,885941681;-9074999,288957285;-17846070,501115084;0,172113565349982;52088,60549926758
104,50347222222223;-52257906532,2876;-1622657,6040983594;-261837,93157041716;-7846485,010016355;-9238552,45131838;-18230808,362424187;0,1725335699603081;52257,9065322876
104,50694444444444;-52427362060,546875;-1635256,8696549644;-263870,99487614207;-7920212,063584132;-9393481,553406397;-18594393,50342013;0,1729540987877736;52427,362060546875
104,51041666666667;-52600479125,97656;-1647571,628299125;-265858,1491119043;-7991551,789102201;-9541148,062690075;-18939866,14154515;0,1733747365973075;52600,47912597656
104,51388888888889;-52778498840,33203;-1659676,739445989;-267811,4738651483;-8060954,126291613;-9682476,796228563;-19269386,781289507;0,1737989907077439;52778,49884033203
104,51736111111111;-52961096763,61084;-1671595,2267145251;-269734,68431075296;-8128610,665503466;-9818053,93179566;-19584418,41291482;0,1742263209650784;52961,09676361084
104,52083333333333;-53152264022,82715;-1683483,8197330565;-271653,0709114705;-8195357,180901631;-9949218,251681596;-19887904,189608485;0,1746617594948727;53152,26402282715
104,52430555555556;-53351537132,26318;-1695357,196791125;-273569,002209477;-8261333,723032503;-10076448,234174538;-20181054,642396115;0,1751225283014739;53351,53713226318
104,52777777777777;-53555223655,70068;-1707125,0435936984;-275467,90476171044;-8326162,843372197;-10199565,680486895;-20463744,225194257;0,1756292497111272;53555,22365570068
104,53125;-53764214515,686035;-1718841,6367789423;-277358,53684387496;-8390167,397593377;-10319230,147998117;-20737511,788627904;0,1761945975364417;53764,214515686035
104,53472222222223;-53980008316,04004;-1730580,3323673622;-279252,73545018805;-8453760,752601074;-10436206,279984292;-21004102,29385704;0,1768183831400215;53980,00831604004
104,53819444444444;-54199329757,69043;-1742260,387161428;-281137,47156468505;-8516599,183851562;-10550307,852062495;-21263333,81729035;0,1774900542578149;54199,32975769043
104,54166666666667;-54420762634,27734;-1761712,2025763064;-284276,28723390406;-8541828,072502833;-10603971,384687748;-21389578,84092613;0,1782008625358662;54420,762634277344
104,54513888888889;-54645934295,6543;-1780576,5178498237;-287320,30174394883;-8569279,910641836;-10659647,606014472;-21519282,05116256;0,1789544128556753;54645,9342956543
104,54861111111111;-54874937438,96484;-1798915,3926974002;-290279,52927617147;-8598851,53999339;-10717279,062759172;-21652384,43518397;0,1797576624118263;54874,937438964844
104,55208333333333;-55105253791,80908;-1816695,824480047;-293148,644404735;-8630040,458041787;-10776296,474454496;-21787781,61024603;0,1806069942367193;55105,25379180908
104,55555555555556;-55337254142,76123;-1833974,1146162688;-295936,7321312617;-8662806,865707032;-10836698,480941275;-21925509,536161683;0,1814826881551089;55337,25414276123
104,55902777777777;-55574558830,26123;-1850910,78400007;-298669,69469092047;-8697624,282814175;-10899121,730600258;-22066891,73508704;0,1823629444261494;55574,55883026123
104,5625;-55821004486,083984;-1867670,879888416;-301374,1647092672;-8735006,140096838;-10964249,09292308;-22213342,284755;0,1832339016745772;55821,004486083984
104,56597222222223;-56080638885,49805;-1884423,778126404;-304077,4732885789;-8775502,793814847;-11032806,02388605;-22366358,544543307;0,1840977373935722;56080,63888549805
104,56944444444444;-56359384346,0083;-1901401,6770833991;-306817,088802094;-8819960,903376592;-11105892,235889712;-22528197,96935644;0,1849623135499081;56359,3843460083
104,57291666666667;-56659872436,52344;-1918729,107280793;-309613,1059475825;-8868717,792969674;-11183975,325643972;-22699843,101582043;0,185827539819511;56659,87243652344
104,57638888888889;-56987417793,273926;-1936624,541528763;-312500,77829214133;-8922538,08287478;-11268071,536517236;-22883397,83054579;0,1866819071149757;56987,417793273926
104,57986111111111;-57343354225,15869;-1955172,8052268785;-315493,7935707008;-8981570,656456787;-11358427,596169958;-23079409,701205216;0,1875146032099694;57343,35422515869
104,58333333333333;-57730292701,72119;-1976177,0306870264;-318883,11176995194;-9085417,80304369;-11446659,099333871;-23224610,09803173;0,1883280356299445;57730,29270172119
104,58680555555556;-58148150825,50049;-1997870,0288946456;-322383,5728443633;-9191887,164878892;-11542291,502477752;-23388078,50467654;0,1891285683132755;58148,15082550049
104,59027777777777;-58596799850,46387;-2020293,983048664;-326001,9836283071;-9301230,339695854;-11645239,406786315;-23569322,27157784;0,1899132851498019;58596,79985046387
104,59375;-59069333839,416504;-2043252,6838090413;-329706,6830691862;-9412595,50504314;-11754078,97726732;-23765174,21896757;0,1906638981746286;59069,333839416504
104,59722222222223;-59558568763,73291;-2066533,5582066705;-333463,3696197127;-9525047,379392773;-11867335,73812476;-23972407,6843781;0,1913556054169717;59558,56876373291
104,60069444444444;-60055961036,68213;-2089868,969260804;-337228,8564034478;-9637388,947841264;-11983259,325541995;-24187279,00060978;0,1919905925941588;60055,96103668213
