,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew
236,-47353197356.47355,-18114965.648718957,-10047401.415096559,-10466477.21170135,-2187717.7178690783,-353018.0862925103
237,-47348329788.455414,-18113103.56057362,-10046368.61451447,-10465401.3331423,-2187492.8362266403,-352981.7985729351
238,-47348633178.97968,-18113219.62261868,-10046432.987915909,-10465468.39154988,-2187506.8528688615,-352984.0603492935
239,-47353474809.08026,-18781335.178777415,-10242556.60120406,-10802274.67344739,-2375250.2964234655,-383279.0251046956
240,-47362108848.978966,-18784759.611682042,-10244424.144034151,-10804244.270629082,-2375683.379864785,-383348.90902363573
241,-47369810888.27699,-18787814.394508425,-10246090.095134314,-10806001.25983375,-2376069.714155974,-383411.249329714
242,-47375035424.35294,-18789886.550006866,-10247220.162287543,-10807193.081003394,-2376331.7768855435,-383453.5367247127
243,-47372073245.10289,-18788711.69047271,-10246579.442915756,-10806517.34867287,-2376183.193974361,-383429.5608458628
244,-47358772985.36555,-18783436.541455686,-10243702.596734568,-10803483.293421589,-2375516.0529459356,-383321.9085435487
245,-47340208625.1953,-18776073.544924963,-10239687.125629744,-10799248.391579552,-2374584.8646397963,-383171.6486123307
246,-47310637099.14801,-18764344.886264086,-10233290.804545714,-10792502.535057643,-2373101.556893264,-382932.29668050393
247,-47275100574.91672,-18750250.39002347,-10225604.254354486,-10784395.94315,-2371319.044837822,-382644.6640533759
248,-47237140063.951546,-18735194.492164467,-10217393.395832721,-10775736.391388627,-2369414.9456078093,-382337.4116776238
249,-47199367066.35933,-18720212.96585944,-10209223.096453523,-10767119.61517789,-2367520.2520485837,-382031.6770351124
250,-47166670771.9575,-18707244.961573787,-10202150.887974408,-10759660.936498946,-2365880.2059213878,-381767.03322822397
251,-47145113423.76557,-18412052.596517406,-11071558.436437106,-10993297.548153656,-2302567.339616711,-371550.6388926965
252,-47144139536.09038,-18411672.254424736,-11071329.728655463,-10993070.457025554,-2302519.774942654,-371542.96368392825
253,-47159227620.49674,-18417564.7549088,-11074873.014397454,-10996588.69654743,-2303256.6769850613,-371661.8728771348
254,-47183634392.26522,-18427096.57555526,-11080604.700679563,-11002279.867588405,-2304448.703718234,-371854.22264544223
255,-47209572014.11418,-18437226.25439215,-11086695.891794574,-11008328.002251144,-2305715.497169337,-372058.63704323384
256,-47231998296.39541,-18445984.614674263,-11091962.479925497,-11013557.362753483,-2306810.796795952,-372235.37857389223
257,-47243901809.31692,-18450633.412610628,-11094757.900899982,-11016333.02389652,-2307392.1643670383,-372329.1901592266
258,-47239132881.60948,-18448770.95558377,-11093637.96591717,-11015221.0053337,-2307159.249937807,-372291.60623996437
259,-47215903105.839455,-18439698.798954543,-11088182.685375337,-11009804.286219643,-2306024.707689199,-372108.53237712075
260,-47175517337.692924,-18423926.541062593,-11078698.491583806,-11000387.132803237,-2304052.2667729226,-371790.25213835796
261,-47119099606.84375,-18401893.16045676,-11065449.351671185,-10987231.646323826,-2301296.824798249,-371345.62400153565
262,-47045791354.04866,-18373263.355410166,-11048233.641584788,-10970137.627937067,-2297716.449731737,-370767.88166125753
263,-46953190328.96788,-18943264.63822209,-10736316.500621798,-11090813.087605504,-2148577.9894535705,-346702.3573890988
264,-46852672317.29448,-18902710.646412455,-10713332.052072557,-11067069.728068128,-2143978.2852393957,-345960.1323909024
265,-46746368007.47029,-18859822.17261389,-10689024.508588158,-11041959.587044558,-2139113.8000218407,-345175.18136716064
266,-46610039677.23107,-18804820.507778876,-10657851.672595657,-11009757.472158752,-2132875.4156300942,-344168.5329766742
267,-46433615289.193954,-18733642.0884253,-10617510.472027091,-10968084.267460505,-2124802.2356335158,-342865.81529540813
268,-46215181876.711334,-18645515.128159188,-10567563.487928815,-10916488.111097986,-2114806.722678311,-341252.9029776365
269,-45957706096.77694,-18541636.524744656,-10508689.076089017,-10855669.757119682,-2103024.630988513,-339351.70181860094
270,-45660874700.93812,-18421879.898093484,-10440815.609116511,-10785555.213108594,-2089441.6263149285,-337159.898791727
271,-45331700384.71933,-18289074.520215012,-10365546.609969921,-10707800.947874552,-2074378.6096047566,-334729.2756407675
272,-44975679779.22982,-18145438.006930273,-10284138.938318692,-10623705.320651878,-2058087.106697557,-332100.419489833
273,-44598024498.16029,-17993072.983782772,-10197784.281749334,-10534499.366710443,-2040805.6010358154,-329311.8128944156
274,-44209070956.35193,-17836149.677340183,-10108846.164879432,-10442624.65059989,-2023007.0869626645,-326439.7799417026
275,-43810355855.93122,-17848777.07926494,-9385930.638574706,-10214384.467810364,-1946932.2142375833,-314164.0618428828
276,-43403282351.45472,-17682931.262806166,-9298719.21097566,-10119475.280241668,-1928841.8676986475,-311244.93774228176
277,-42991929339.89593,-17515341.932366997,-9210590.941779304,-10023568.325596735,-1910561.3398649748,-308295.12529639364
278,-42570374800.812546,-17343596.397599038,-9120277.097326081,-9925282.884809446,-1891827.4561481096,-305272.15769662673
279,-42137471871.7619,-17167227.415274516,-9027531.973806271,-9824351.566901289,-1872589.2499810988,-302167.8107924046
280,-41694062392.893974,-16986577.959488932,-8932535.927053606,-9720970.64690323,-1852884.1327402082,-298988.12141944264
281,-41239113531.56786,-16801227.24389606,-8835067.6830031,-9614899.319885047,-1832666.2053428758,-295725.6831348731
282,-40775056992.9536,-16612165.969499225,-8735648.210170379,-9506704.537907133,-1812043.5327668579,-292397.9336964702
283,-40303430884.57479,-16420020.776684612,-8634607.032711303,-9396744.910738612,-1791084.4685105034,-289015.90287328576
284,-39826950102.64283,-16225897.741317715,-8532525.789990202,-9285653.416431177,-1769909.6625614474,-285599.0591860517
285,-39348216365.49417,-16030856.829465978,-8429961.874143472,-9174036.645614965,-1748634.7352825608,-282166.0595569587
286,-38844082318.25656,-15825467.577280903,-8321956.195863285,-9056497.792501517,-1726231.0182233213,-278550.91430421773
287,-38336586053.12655,-13990553.714228002,-7976310.09421351,-7782326.96878469,-1703677.8842009439,-274911.6585869705
288,-37847033366.75109,-13811896.356862145,-7874453.762286233,-7682947.773450471,-1681922.1628184186,-271401.07627297204
289,-37220046662.52076,-13583083.829020327,-7744002.90860407,-7555669.472491715,-1654058.8736824226,-266904.9546169364
290,-36748407450.10314,-13410963.81484064,-7645873.65406846,-7459926.712370938,-1633099.2270825836,-263522.8298246896
291,-36258065496.001274,-13232018.422110707,-7543853.107098025,-7360387.295688259,-1611308.4306422966,-260006.58767182514
292,-35709687158.11387,-13031893.231482076,-7429757.510117171,-7249066.493097115,-1586938.4973065802,-256074.16661083454
293,-35299351657.40572,-12882145.393853644,-7344383.105839835,-7165768.386453361,-1568703.1876551101,-253131.6507352564
294,-34914852969.41402,-12741826.442657951,-7264384.30881628,-7087715.152791046,-1551616.0659607588,-250374.41064366788
295,-34431846416.55256,-12565558.03125669,-7163889.965427926,-6989664.82256017,-1530151.2547515957,-246910.77065309839
296,-33989400648.563198,-12404091.872686654,-7071834.698940059,-6899848.331658329,-1510488.9648221484,-243737.99205084666
297,-33602474963.966816,-12262887.21335005,-6991330.941002936,-6821302.417685264,-1493293.9873986852,-240963.347966606
298,-33171513963.228382,-12105612.305740565,-6901665.195189297,-6733817.334535361,-1474142.0805258693,-237872.9266303107
299,-32717112023.016205,-11901831.011732833,-6470136.073671685,-6508742.265858844,-1381970.8118522044,-222999.83554887844
300,-32316987720.80958,-11756273.79307611,-6391007.491667302,-6429141.537177858,-1365069.5613269967,-220272.5883050381
301,-31931636233.662853,-11616090.629081871,-6314800.381569165,-6352479.7123248875,-1348792.3145099187,-217646.03256864598
302,-31509613022.59924,-11462567.02536115,-6231341.071349225,-6268522.414715893,-1330966.0540745917,-214769.5223620364
303,-31118541312.19897,-11320302.95855174,-6154002.729900468,-6190722.608648863,-1314447.1850272843,-212103.97758394817
304,-30764969960.56413,-11191680.772254018,-6084080.459401161,-6120383.123954628,-1299512.3311342287,-209694.0352512051
305,-30403810097.509193,-11060298.037271895,-6012657.484883418,-6048533.980798479,-1284256.9385187882,-207232.36962462266
306,-30045002123.64965,-10929770.87254127,-5941699.6199729545,-5977152.722478861,-1269100.889702961,-204786.73447479602
307,-29720181129.46038,-10811607.491275096,-5877463.020162084,-5912532.833894848,-1255380.4509084062,-202572.75457840195
308,-29417667958.823494,-10701559.25006081,-5817638.015536934,-5852350.863728346,-1242602.2945807043,-200510.82480734095
309,-29108483023.129036,-10589083.95415388,-5756493.602653998,-5790841.612621291,-1229542.3228969704,-198403.4202856475
310,-28821197252.858723,-10484575.136644945,-5699679.96872534,-5733688.981483714,-1217407.3719607522,-196445.28047548505
311,-28563279930.43413,-10181095.49840394,-5530993.525729265,-5566411.992843003,-1181377.2579227556,-190631.3302557174
312,-28314479021.695377,-10092412.902493099,-5482815.717761093,-5517925.671747995,-1171086.8523373208,-188970.83299079494
313,-28073117221.687664,-10006381.90249835,-5436078.418807599,-5470889.084162492,-1161104.1282890018,-187359.98433754346
314,-27854186267.094078,-9928346.153043011,-5393684.628760098,-5428223.819731294,-1152049.144007011,-185898.83914658587
315,-27657875233.277164,-9858373.048149312,-5355670.96017179,-5389966.725461054,-1143929.7196483435,-184588.6593068918
316,-27465875929.2399,-9789936.816218268,-5318492.214938013,-5352549.901090271,-1135988.628433362,-183307.25595174707
317,-27288574041.796494,-9726739.331457939,-5284159.477453472,-5317997.309265301,-1128655.422368703,-182123.94315494978
318,-27131777347.576702,-9670850.717770237,-5253797.3655847525,-5287440.769495748,-1122170.3110957723,-181077.4820177269
319,-26988053472.20587,-9619621.77963306,-5225966.674357945,-5259431.86066348,-1116225.891610435,-180118.26887350198
320,-26851074715.26605,-9570797.071509428,-5199442.107864117,-5232737.440511047,-1110560.4502234037,-179204.07264968558
321,-26727098727.238155,-9526607.070336767,-5175435.397542397,-5208576.999964172,-1105432.8033585702,-178376.65690558744
322,-26620136946.97486,-9488481.613379717,-5154723.318412212,-5187732.288226461,-1101008.8641268802,-177662.7939841102
323,-26519722885.774075,-8887554.730709465,-5244540.3978906805,-5006658.483605288,-1120193.0946950968,-180758.4311894361
324,-26427359555.656265,-8856601.007887084,-5226274.6257265825,-4989221.210512347,-1116291.6676309204,-180128.8827313531
325,-26346646396.117737,-8829551.606730936,-5210312.791296244,-4973983.373123068,-1112882.343772013,-179578.74183593848
326,-26279771067.97363,-8807139.678010002,-5197087.526402465,-4961357.979922743,-1110057.529911206,-179122.91959930825
327,-26221907272.412247,-8787747.784203516,-5185644.382192246,-4950433.873958709,-1107613.363186693,-178728.51996876186
328,-26174017921.32137,-8771698.625972431,-5176173.784120514,-4941392.8433662625,-1105590.5169966146,-178402.10615172645
329,-26138099917.764347,-8759661.425440365,-5169070.639737077,-4934611.883474732,-1104073.340526366,-178157.28903948178
330,-26110519197.689747,-8750418.298721764,-5163616.2765351245,-4929404.919331848,-1102908.330910415,-177969.29885145332
331,-26102965362.567944,-8747886.781957394,-5162122.430101436,-4927978.830799202,-1102589.2569148696,-177917.8119112631
332,-26161195176.747383,-8767401.33958335,-5173637.958153563,-4938972.037418139,-1105048.8842658093,-178314.70632471016
333,-26337427993.478924,-8826462.24345459,-5208489.759990391,-4972243.030888886,-1112492.9584445495,-179515.90920355232
334,-26630746676.9129,-8924762.13383382,-5266496.462826295,-5027618.665134387,-1124882.7396328007,-181515.1693498383
335,-26904020019.450745,-8778243.651946388,-5431383.561526717,-5051498.798852072,-1136425.8056215993,-183377.80045257628
336,-27267040113.56743,-8896689.84825478,-5504670.058126993,-5119659.451723421,-1151759.774397088,-185852.14541407558
337,-27817235546.94237,-9076207.614256356,-5615743.512216725,-5222964.1462939,-1175000.0295028456,-189602.2774879592
338,-28525683047.019894,-9307359.86458165,-5758764.893532376,-5355982.248908456,-1204924.8519061203,-194431.05564848759
339,-29355989191.977795,-9578272.153558513,-5926387.098076477,-5511880.530685752,-1239996.9834691419,-200090.42233252065
340,-30253408285.847145,-9871082.055506205,-6107558.064746821,-5680379.93975066,-1277903.9659941832,-206207.23087633413
341,-31162102895.593513,-10167570.932774251,-6291005.332562419,-5850996.439676639,-1316287.22630987,-212400.89333636538
342,-32045351782.059505,-10455757.379450373,-6469315.617762173,-6016835.250599493,-1353595.6592741932,-218421.1177465176
343,-32880035084.951626,-10728097.847518016,-6637821.482950034,-6173555.387550518,-1388852.6819883564,-224110.31913903027
344,-33652654099.92201,-10980187.979722552,-6793797.809692255,-6318622.333801357,-1421488.1091807054,-229376.4903450684
345,-34358136279.894547,-11210372.705403993,-6936220.552185112,-6451083.667913001,-1451287.6764627455,-234185.05688376122
346,-34993811069.86783,-11417780.675876474,-7064550.5787849175,-6570437.966478384,-1478138.579591217,-238517.8162522191
347,-35560257025.6777,-11418398.530945107,-7398667.076762501,-6712354.116166922,-1533358.2829472222,-247428.2683846654
348,-36057083375.09034,-11577929.471741507,-7502036.767021297,-6806135.057882054,-1554781.4351338954,-250885.18612387855
349,-36484829878.20826,-11715278.87389267,-7591033.70446001,-6886876.487810591,-1573225.8643483398,-253861.44629257303
350,-36849455676.55008,-11832360.21774023,-7666897.74806301,-6955703.253505594,-1588948.5287728393,-256398.51259743545
351,-37159516907.67436,-11931920.879054237,-7731409.087810728,-7014230.411492613,-1602318.3690589184,-258555.91864359818
352,-37417322170.790665,-12014702.149040882,-7785048.050854705,-7062893.732958446,-1613434.9320044932,-260349.72766436142
353,-37626700763.10314,-12081933.615032418,-7828611.360771241,-7102416.036043351,-1622463.3369050075,-261806.58390967167
354,-37793735571.78496,-12135568.492100148,-7863364.623065578,-7133945.526530129,-1629665.8778553673,-262968.81210847973
355,-37923848546.236,-12177347.768196378,-7890435.928529861,-7158505.651587508,-1635276.3493136961,-263874.13818471006
356,-38021740802.04134,-12208780.971535474,-7910803.391272722,-7176983.793793324,-1639497.4633840225,-264555.27250060363
357,-38092512912.790405,-12231505.896296998,-7925528.236635172,-7190342.737418318,-1642549.1567995222,-265047.70484719565
358,-38142184313.566696,-12247455.383086264,-7935862.868280686,-7199718.71102885,-1644690.9876009957,-265393.318453797
359,-38177820775.3712,-12471548.712690512,-7550045.836537408,-7167122.294160436,-1696622.355257496,-273773.15278018685
360,-38207310595.979225,-12481182.152388535,-7555877.743460851,-7172658.4181831805,-1697932.8828853166,-273984.62428376696
361,-38240369557.827995,-12491981.523455674,-7562415.4837560635,-7178864.57709105,-1699402.023149876,-274221.6900991845
362,-38290326748.50819,-12508301.038935173,-7572295.017784979,-7188243.040497443,-1701622.1207037037,-274579.9331135522
363,-38367707594.03207,-12533579.039742457,-7587597.853795781,-7202769.74662764,-1705060.9254787848,-275134.83115680394
364,-38474803143.145065,-12568563.942771202,-7608777.069588368,-7222874.794062624,-1709820.2516813667,-275902.81333949324
365,-38612387677.324165,-12613508.682551488,-7635985.787067627,-7248703.538664066,-1715934.5083802857,-276889.43203409156
366,-38779508361.02308,-12668101.996295413,-7669035.573475923,-7280077.104614863,-1723361.3515638656,-278087.8544568965
367,-38972417115.72655,-12731119.499194393,-7707185.208806081,-7316291.865135345,-1731934.2166228876,-279471.203136875
368,-39185884285.916695,-12800852.819680411,-7749400.476382886,-7356366.056995142,-1741420.697666138,-281001.97621430864
369,-39414984868.14559,-12875693.106877124,-7794707.407524472,-7399375.109296973,-1751601.92754039,-282644.85648947203
370,-39656597998.96288,-12954620.868321208,-7842488.8202749,-7444733.142345303,-1762339.2150739105,-284377.4642505628
371,-39909126559.73414,-12748172.296975879,-8221280.071305233,-7532049.4556186255,-1685761.5058831698,-272020.6066311479
372,-40172885432.43517,-12832424.793682769,-8275614.3990816455,-7581828.66766349,-1696902.6806660614,-273818.3871074781
373,-40450482012.8047,-12921097.469350208,-8332799.2946377685,-7634219.470276631,-1708628.3602208702,-275710.48539927683
