,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
14827,-35922540000.0,-10469265.0576,-5221700.414400001,-7328198.16,-1454144.4192000001,-234646.03128,0.058808035
14828,-36588423000.0,-10663329.99912,-5318493.167280001,-7464038.292,-1481099.3630400002,-238995.579036,0.060252761
14829,-37354803000.0,-10886683.786319999,-5429894.1640800005,-7620379.812,-1512122.4254400001,-244001.573196,0.061744909
14830,-38248745000.0,-10701998.851000002,-5378538.521900001,-7510141.080750001,-1497820.8542000002,-241693.81965500003,0.063279261
14831,-39224956000.0,-10975142.6888,-5515813.31272,-7701820.110599999,-1536049.2769600002,-247862.496964,0.064714806
14832,-40232388000.0,-11257022.1624,-5657478.40056,-7899629.3838,-1575500.3140800002,-254228.459772,0.066011216
14833,-41280265000.0,-11550218.147,-5804830.8643000005,-8105380.032749999,-1616535.1774000002,-260849.994535,0.067213154
14834,-42436730000.0,-11776192.575000001,-5833352.905800001,-8224238.274000001,-1624478.0244000002,-262131.68121,0.068419503
14835,-43558002000.0,-12087345.555,-5987482.95492,-8441540.787600001,-1667400.3165600002,-269057.778354,0.069540134
14836,-44747805000.0,-12417515.8875,-6151033.275300001,-8672124.609000001,-1712945.9754,-276407.19148499996,0.070686353
14837,-45929445000.0,-12745420.9875,-6313461.5097,-8901126.441,-1758179.1546,-283706.181765,0.071787222
14838,-47140249000.0,-13813035.76198,-6777825.001220001,-9616610.796,-1887495.56996,-304573.14878900006,0.072891812
14839,-48349950000.0,-14167502.348999998,-6951755.811,-9863389.799999999,-1935931.998,-312389.02694999997,0.074020019
14840,-49884656000.0,-14617201.90112,-7172415.83968,-10176469.824000001,-1997381.6262400001,-322304.762416,0.075481575
14841,-51092778000.0,-14971205.809559999,-7346119.62084,-10422926.712,-2045754.83112,-330110.438658,0.076645974
14842,-52396885000.0,-17017460.3103,-8444281.9866,-11891473.050750002,-2351572.1988000004,-379458.24117,0.07790795
14843,-53844414000.0,-17487588.77892,-8677565.76024,-12219989.7573,-2416537.30032,-389941.24618799996,0.07931067
