,total_inflow
2024-09-02 18:55:00,1.1828754395537544e-05
2024-09-02 19:00:00,1.1878006262122653e-05
2024-09-02 19:05:00,1.1927379091503099e-05
2024-09-02 19:10:00,1.1976871064689476e-05
2024-09-02 19:15:00,1.202648400067119e-05
2024-09-02 19:20:00,1.2076216989953537e-05
2024-09-02 19:25:00,1.2127365152991842e-05
2024-09-02 19:30:00,1.217869885294931e-05
2024-09-02 19:35:00,1.2230160791659728e-05
2024-09-02 19:40:00,1.2281749150133692e-05
2024-09-02 19:45:00,1.2333465747360606e-05
2024-09-02 19:50:00,1.2385308764351066e-05
2024-09-02 19:55:00,1.2437280929589178e-05
2024-09-02 20:00:00,1.2489380424085539e-05
2024-09-02 20:05:00,1.254160815733485e-05
2024-09-02 20:10:00,1.259396412933711e-05
2024-09-02 20:15:00,1.264644834009232e-05
2024-09-02 20:20:00,1.269906078960048e-05
2024-09-02 20:25:00,1.2751974281854928e-05
2024-09-02 20:30:00,1.2805025107809342e-05
2024-09-02 20:35:00,1.2858205991506111e-05
2024-09-02 20:40:00,1.2911516023450531e-05
2024-09-02 20:45:00,1.2964957022632007e-05
2024-09-02 20:50:00,1.3018527170061134e-05
2024-09-02 20:55:00,1.3072227375232615e-05
2024-09-02 21:00:00,1.312605854764115e-05
2024-09-02 21:05:00,1.3180020687286742e-05
2024-09-02 21:10:00,1.3234111975179985e-05
2024-09-02 21:15:00,1.3288335139804985e-05
2024-09-02 21:20:00,1.3342689271667041e-05
2024-09-02 21:25:00,1.3397174370766152e-05
2024-09-02 21:30:00,1.3450990081764758e-05
2024-09-02 21:35:00,1.3504897651728243e-05
2024-09-02 21:40:00,1.3558933460444678e-05
2024-09-02 21:45:00,1.3613095688924659e-05
2024-09-02 21:50:00,1.366738615615759e-05
2024-09-02 21:55:00,1.3721804862143472e-05
2024-09-02 22:00:00,1.3776350897387601e-05
2024-09-02 22:05:00,1.383102426188998e-05
2024-09-02 22:10:00,1.3885826774640009e-05
2024-09-02 22:15:00,1.3940757526142988e-05
2024-09-02 22:20:00,1.3995816516398918e-05
2024-09-02 22:25:00,1.404968134011142e-05
2024-09-02 22:30:00,1.4103609828453045e-05
2024-09-02 22:35:00,1.415766109857941e-05
2024-09-02 22:40:00,1.4211834240995813e-05
2024-09-02 22:45:00,1.4266130165196955e-05
2024-09-02 22:50:00,1.4320548871182837e-05
2024-09-02 22:55:00,1.4375090358953457e-05
2024-09-02 23:00:00,1.442975553800352e-05
2024-09-02 23:05:00,1.4484542589343619e-05
2024-09-02 23:10:00,1.4539453331963159e-05
2024-09-02 23:15:00,1.459448776586214e-05
2024-09-02 23:20:00,1.4649644981545862e-05
2024-09-02 23:25:00,1.4698696759296581e-05
2024-09-02 23:30:00,1.4747565728612244e-05
2024-09-02 23:35:00,1.4796532923355699e-05
