;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
2023-07-01 11:55:00;-52068479919,43359;-3697999,021398527;-596722,569362035;-13279178,30411289;-24831518,6736;-39185120,2318871;0,0291663079827984
2023-07-01 12:00:00;-52245078277,58789;-3814820,159192062;-615573,2529605373;-13698672,38982604;-27347905,843199994;-44045291,30201395;0,0299590397029632
2023-07-01 12:05:00;-52424359703,063965;-3795934,910879231;-612525,8606191486;-13630857,179975418;-27347905,843199994;-44113106,51186457;0,0307517714231281
2023-07-01 12:10:00;-52604794692,993164;-4147396,425215997;-669238,9686143995;-14892923,52691199;-30029419,00799999;-48512943,48268799;0,0317397628291747
2023-07-01 12:15:00;-52786815834,04541;-4136777,6346040326;-667525,4819474687;-14854792,415169025;-30103048,396800008;-48706539,98099099;0,0327337687472537
2023-07-01 12:20:00;-52971221351,623535;-4121828,11966464;-665113,1738549761;-14801110,06606848;-30145747,96800001;-48850380,69553154;0,0337309018504173
2023-07-01 12:25:00;-53162151718,13965;-4101010,80592896;-661754,016411264;-14726356,98492672;-30145747,96800001;-48925133,7766733;0,0347280453524229
2023-07-01 12:30:00;-53361785316,467285;-4080193,4921932807;-658394,8589675521;-14651603,90378496;-30145747,96800001;-48999886,85781506;0,0357251888544285
2023-07-01 12:35:00;-53566326713,56201;-4063430,562048001;-655689,9316032002;-14591409,745536;-30175856,64000001;-49123654,22246404;0,0367245247789496
2023-07-01 12:40:00;-53772655105,59082;-4042592,456601601;-652327,4191334401;-14516582,003251202;-30175856,64000001;-49198481,96474884;0,0377238680359874
2023-07-01 12:45:00;-53985740089,416504;-4021754,3511552014;-648964,9066636801;-14441754,260966403;-30175856,64000001;-49273309,707033634;0,0387232112930253
2023-07-01 12:50:00;-54203969764,70947;-4000916,245708801;-645602,3941939202;-14366926,518681604;-30175856,64000001;-49348137,44931844;0,0397225545500631
2023-07-01 12:55:00;-54422523880,00488;-3980078,1402624007;-642239,8817241602;-14292098,776396802;-30175856,64000001;-49422965,19160324;0,040721897807101
2023-07-01 13:00:00;-54643292427,06299;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;0,0417212410641388
2023-07-01 13:05:00;-54869839096,069336;-3854127,467520001;-621916,0231680003;-13839821,360640004;-31616544,240000017;-52840439,63136003;0,0427205843211766
2023-07-01 13:10:00;-55096478462,21924;-3511638,647193601;-566650,7817062403;-12609975,142195202;-28807007,44320001;-48144886,62036482;0,0435246678923337
2023-07-01 13:15:00;-55320347213,74512;-3507364,0521216006;-565961,0175014401;-12594625,459891202;-28771941,67920001;-48086281,531468816;0,0443256613894236
2023-07-01 13:20:00;-55548902320,86182;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,0451252334387479
2023-07-01 13:25:00;-55786814689,63623;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,0459248007613259
2023-07-01 13:30:00;-56036170005,79834;-3504885,1047936;-565561,00554624;-12585723,7853952;-28751606,143200003;-48052294,937164806;0,0467243680839039
2023-07-01 13:35:00;-56305218315,12451;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,0475229388507934
2023-07-01 13:40:00;-56594634246,82617;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,0483215062847208
2023-07-01 13:45:00;-56910551261,901855;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,0491200737186483
2023-07-01 13:50:00;-57257944107,055664;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,0499186411525757
2023-07-01 13:55:00;-57634783744,81201;-3503137,1291136;-565278,9458342401;-12579446,9636352;-28737266,983200006;-48028330,03092481;0,0507172085865031
2023-07-01 14:00:00;-58045081901,55029;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;0,0515157760204305
2023-07-01 14:05:00;-58486907386,779785;-3312056,92207104;-534445,548788736;-11893295,31107328;-29561052,764160007;-50369672,073438734;0,0523143434543579
2023-07-01 14:10:00;-58958910942,07764;-3505844,339712001;-565715,7911808001;-12589168,310784;-23780902,16448;-37499356,873152;0,0527223915165228
