;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
181,57291666666666;-56910551261,901855;-2477961,798256812;-399852,9265368946;-11465590,275224078;-13300646,999853252;-25107476,884354822;56910552039,22538
181,57638888888889;-57257944107,055664;-2499439,612635037;-403318,6647661082;-11527764,263138644;-13379884,53406672;-25257443,162060823;57257945322,71173
181,57986111111111;-57634783744,81201;-2521727,422417911;-406915,1067992538;-11596451,595053772;-13466149,168801432;-25420645,388846774;57634785115,038345
181,58333333333334;-58045081901,55029;-2547145,711013345;-411016,6942771535;-11721494,993626945;-13555453,691411002;-25527187,41658097;58045081489,311424
181,58680555555554;-58486907386,779785;-2573405,9629684067;-415254,1440244474;-11849823,063696437;-13652597,724453788;-25652995,992988367;58486909118,34584
181,59027777777777;-58958910942,07764;-2600504,4344605007;-419626,85192430805;-11981479,318605144;-13757215,490275336;-25796918,571668524;58958911570,12311
181,59375;-59448732948,30322;-2627945,7568364586;-424054,8834895195;-12114235,09903142;-13866380,70465256;-25953055,605400234;59448734328,47096
181,59722222222223;-59951290512,08496;-2655546,6567991166;-428508,6650744029;-12247290,478191763;-13978870,547678448;-26118772,505205635;59951291374,25528
181,60069444444446;-60454811096,19141;-2682820,324801674;-432909,6433202702;-12378437,704323215;-14091909,506603375;-26288594,734275386;60454809959,20584
181,60416666666666;-60958450126,64795;-2709758,0457098307;-437256,41192135913;-12507667,251076177;-14205277,088565275;-26461873,615013734;60958451564,46445
181,60763888888889;-61452469253,54004;-2735952,697275792;-441483,276151321;-12633127,92801208;-14316679,626005411;-26634119,45609761;61452471677,4397
181,61111111111111;-61925502777,09961;-2760921,6455895896;-445512,356447411;-12752616,39735132;-14423448,105706016;-26800171,27775636;61925502450,85477
181,61458333333334;-62380892944,33594;-2784835,5270457324;-449371,18731874303;-12866943,588159906;-14526344,338807492;-26961267,55640123;62380894753,116005
181,61805555555554;-62812290000,91553;-2807429,810343048;-453017,0830326282;-12974907,870631758;-14623871,175217755;-27114469,09019375;62812291937,8974
181,62152777777777;-63217088127,13623;-2828603,8694157046;-456433,8062011704;-13076061,227036811;-14715407,437902443;-27258491,240437504;63217086071,95804
181,625;-63596142196,65527;-2841884,9753886582;-458576,8937558972;-13180846,367254194;-14786014,643047146;-27331672,8429477;63596141438,75442
181,62847222222223;-63947953605,651855;-2854208,5510093123;-460565,4707310482;-13278123,235672452;-14851532,888144152;-27399519,597456515;63947955999,02033
181,63194444444446;-64271034049,98779;-2865490,339950942;-462385,94121935655;-13367705,981904391;-14911530,94841841;-27460962,319660444;64271032653,9936
181,63541666666666;-64558523941,04004;-2875407,759193497;-463986,2520516777;-13448295,679841071;-14964337,342804532;-27512649,458585385;64558526397,89646
181,63888888888889;-64809264564,51416;-2883894,7356633865;-465355,7414365918;-13519746,290622298;-15009613,898259249;-27553742,943915267;64809262656,83546
181,64236111111111;-65028282165,52734;-2891163,580449308;-466528,6686634109;-13583194,299402714;-15048470,542386647;-27586092,96256195;65028280206,38533
181,64583333333334;-65221566009,521484;-2897469,3133661877;-467546,1846568165;-13639971,081034526;-15082239,300056174;-27611964,487297185;65221567507,15872
181,64930555555554;-65375458717,34619;-2902194,4776350344;-468308,65434565325;-13687293,45812306;-15107710,425258167;-27625317,32167428;65375459823,41296
181,65277777777777;-65494409751,89209;-2905527,5216220785;-468846,48644356255;-13726158,429161808;-15125868,685107462;-27627808,54373449;65494407325,57768
181,65625;-65581452369,68994;-2907593,626128519;-469179,8805798291;-13757272,732514696;-15137369,783478271;-27620482,743889827;65581450397,558174
181,65972222222223;-65637183952,33154;-2908409,1475037658;-469311,4760744711;-13780834,222369298;-15142303,077804944;-27603343,140357472;65637186268,88339
181,66319444444446;-65657968711,85303;-2907802,7043327885;-469213,6181991543;-13796147,80863896;-15139780,37174016;-27574615,4399625;65657968861,77572
181,66666666666666;-65646669960,02197;-2901571,1341989557;-468208,069382104;-13773535,290139312;-15095457,404671589;-27457990,81768917;65646670591,90662
181,67013888888889;-65600985717,77344;-2894258,793995191;-467028,1235764966;-13745258,736272946;-15046423,386893189;-27335554,486190904;65600987541,829
181,67361111111111;-65515452003,479004;-2885596,611072557;-465630,3622412535;-13710074,120704444;-14991221,682993326;-27204485,141972907;65515450723,991646
181,67708333333334;-65389486885,0708;-2875536,395457265;-464007,0092669677;-13667780,42063989;-14929554,213615494;-27064097,31168346;65389485977,0534
