#.t	.in_39
#d	mm
130.7500000	0.0000000
130.7916667	0.0000000
130.8333333	0.0000000
130.8750000	0.0000000
130.9166667	0.0000000
130.9583333	0.0000000
131.0000000	0.0000000
131.0416667	0.0000000
131.0833333	0.0000000
131.1250000	0.0000000
131.1666667	0.0000000
131.2083333	0.0000000
131.2500000	0.0000000
131.2916667	0.0000000
131.3333333	0.0000000
131.3750000	0.0000000
131.4166667	0.0000000
131.4583333	0.0000000
131.5000000	0.0000000
131.5416667	0.0000000
131.5833333	0.0000000
131.6250000	0.0000000
131.6666667	0.0000000
131.7083333	0.0000000
131.7500000	0.0000000
131.7916667	0.0000000
131.8333333	0.0000000
131.8750000	0.0000000
131.9166667	0.0000000
131.9583333	0.0000000
132.0000000	0.0000000
132.0416667	0.0000000
132.0833333	0.0000000
132.1250000	0.0000000
132.1666667	0.0000000
132.2083333	0.0000000
132.2500000	0.0000000
132.2916667	0.0000000
132.3333333	0.0000000
132.3750000	0.0000000
132.4166667	0.0000000
132.4583333	0.0000000
132.5000000	0.0000000
132.5416667	0.0000000
132.5833333	0.0000000
132.6250000	0.0000000
132.6666667	0.0000000
132.7083333	0.0000000
132.7500000	0.0000000
132.7916667	0.0034700
132.8333333	0.0021700
132.8750000	0.0278200
132.9166667	0.3008700
132.9583333	0.0330300
133.0000000	0.0000000
133.0416667	0.0000000
133.0833333	0.0000000
133.1250000	0.0000000
133.1666667	0.0000000
133.2083333	0.0000000
133.2500000	0.0000000
133.2916667	0.0000000
133.3333333	0.0000000
133.3750000	0.0000000
133.4166667	0.0000000
133.4583333	0.0000000
133.5000000	0.0000000
133.5416667	0.0000000
133.5833333	0.2160900
133.6250000	0.0234700
133.6666667	0.0000000
133.7083333	0.0000000
133.7500000	0.0000000
133.7916667	0.0000000
133.8333333	0.0000000
133.8750000	0.0000000
133.9166667	0.0000000
133.9583333	0.0000000
134.0000000	0.0013000
134.0416667	0.0000000
134.0833333	0.0000000
134.1250000	0.0000000
134.1666667	0.0000000
134.2083333	0.0000000
134.2500000	0.0000000
134.2916667	0.0000000
134.3333333	0.0000000
134.3750000	0.0000000
134.4166667	0.0000000
134.4583333	0.0000000
134.5000000	0.0000000
134.5416667	0.0000000
134.5833333	0.0000000
134.6250000	0.0000000
134.6666667	0.0000000
134.7083333	0.5778200
134.7500000	0.1404400
134.7916667	0.3813000
134.8333333	0.6221600
134.8750000	0.0000000
134.9166667	0.0000000
134.9583333	0.0000000
135.0000000	0.0017400
135.0416667	0.0000000
135.0833333	0.0000000
135.1250000	0.0000000
135.1666667	0.0000000
135.2083333	0.0000000
135.2500000	0.0000000
135.2916667	0.0000000
135.3333333	0.0000000
135.3750000	0.0026000
135.4166667	0.0869500
135.4583333	0.4752300
135.5000000	0.1191400
135.5416667	0.1913100
135.5833333	0.5048000
135.6250000	0.5360900
135.6666667	1.2826100
135.7083333	1.3956500
135.7500000	0.7904500
135.7916667	0.8134600
135.8333333	0.0621700
135.8750000	0.1256500
135.9166667	0.0030400
135.9583333	0.0065200
136.0000000	0.0269500
136.0416667	0.5847600
136.0833333	2.1734700
136.1250000	1.0843400
136.1666667	0.4226100
136.2083333	0.2573900
136.2500000	0.5804400
136.2916667	0.0260900
136.3333333	0.2913100
136.3750000	0.8221800
136.4166667	0.0534700
136.4583333	0.0000000
136.5000000	0.0156500
136.5416667	0.0000000
136.5833333	0.0278300
136.6250000	0.0043500
136.6666667	0.0000000
136.7083333	0.2200000
136.7500000	0.0000000
136.7916667	0.0000000
136.8333333	0.0000000
136.8750000	0.0000000
136.9166667	0.0000000
136.9583333	0.0004300
137.0000000	0.0091300
137.0416667	0.0000000
137.0833333	0.0000000
137.1250000	0.0000000
137.1666667	0.0000000
137.2083333	0.0000000
137.2500000	0.0000000
137.2916667	0.0000000
137.3333333	0.0000000
137.3750000	0.0000000
137.4166667	0.0000000
137.4583333	0.0000000
137.5000000	0.0000000
137.5416667	0.0995700
137.5833333	0.0121700
137.6250000	3.7126000
137.6666667	6.2482500
137.7083333	0.1782500
137.7500000	0.0017400
137.7916667	0.0069500
137.8333333	0.0000000
137.8750000	0.0000000
137.9166667	0.0000000
137.9583333	0.0000000
138.0000000	0.0000000
138.0416667	0.0525900
138.0833333	0.1074000
138.1250000	0.4860700
138.1666667	0.0465200
138.2083333	0.0000000
138.2500000	0.0000000
138.2916667	0.0000000
138.3333333	0.0000000
138.3750000	0.0000000
138.4166667	0.0000000
138.4583333	0.0000000
138.5000000	0.0000000
138.5416667	0.0000000
138.5833333	0.0304300
138.6250000	4.3139100
138.6666667	4.2164900
138.7083333	2.5895600
138.7500000	0.0230500
138.7916667	0.0008700
138.8333333	0.1517400
138.8750000	0.0008700
138.9166667	0.0000000
138.9583333	0.0000000
139.0000000	0.0000000
139.0416667	0.0000000
139.0833333	0.0000000
139.1250000	0.0000000
139.1666667	0.0725900
139.2083333	0.0078200
139.2500000	0.0000000
139.2916667	0.0000000
139.3333333	0.0000000
139.3750000	0.0000000
139.4166667	0.0000000
139.4583333	0.0000000
139.5000000	0.0791300
139.5416667	0.9826200
139.5833333	0.0856500
139.6250000	0.0000000
139.6666667	0.0000000
139.7083333	0.0000000
139.7500000	0.0087000
139.7916667	0.0087000
139.8333333	0.0000000
139.8750000	0.0000000
139.9166667	0.0000000
139.9583333	0.0000000
140.0000000	0.0000000
140.0416667	0.0008700
140.0833333	0.0078200
140.1250000	0.0052200
140.1666667	0.0017300
140.2083333	0.3108700
140.2500000	0.1034800
140.2916667	0.0000000
140.3333333	0.0000000
140.3750000	0.0017400
140.4166667	0.0000000
140.4583333	0.0530500
140.5000000	2.2082600
140.5416667	3.8843500
140.5833333	0.2108700
140.6250000	0.0000000
140.6666667	0.0000000
140.7083333	0.0000000
140.7500000	0.0000000
140.7916667	0.0000000
140.8333333	0.0000000
140.8750000	0.0000000
140.9166667	0.0000000
140.9583333	0.0000000
141.0000000	0.0000000
141.0416667	0.0000000
141.0833333	0.0000000
141.1250000	0.0000000
141.1666667	0.0000000
141.2083333	0.0000000
141.2500000	0.0000000
141.2916667	0.0000000
141.3333333	0.0000000
141.3750000	0.0000000
141.4166667	0.0000000
141.4583333	0.0000000
141.5000000	0.0082600
141.5416667	0.0334800
141.5833333	0.5817300
141.6250000	0.5708500
141.6666667	0.0300000
141.7083333	0.3491300
141.7500000	3.3665200
141.7916667	1.5869600
141.8333333	1.9347800
141.8750000	1.9991300
141.9166667	0.7634800
141.9583333	0.3834900
142.0000000	0.1643600
142.0416667	0.0000000
142.0833333	0.0000000
142.1250000	0.0000000
142.1666667	0.0000000
142.2083333	0.0000000
142.2500000	0.0000000
142.2916667	0.0000000
142.3333333	0.0000000
142.3750000	0.0000000
142.4166667	0.0000000
142.4583333	0.0000000
142.5000000	0.0000000
142.5416667	0.0000000
142.5833333	0.0004300
142.6250000	0.0017400
142.6666667	0.0000000
142.7083333	0.0000000
142.7500000	0.0000000
142.7916667	0.0000000
142.8333333	0.0000000
142.8750000	0.0000000
142.9166667	0.0000000
142.9583333	0.0000000
143.0000000	0.0000000
143.0416667	0.0000000
143.0833333	0.0000000
143.1250000	0.0000000
143.1666667	0.0000000
143.2083333	0.0000000
143.2500000	0.0000000
143.2916667	0.0000000
143.3333333	0.0000000
143.3750000	0.0000000
143.4166667	0.0000000
143.4583333	0.0565200
143.5000000	0.2056500
143.5416667	0.0000000
143.5833333	0.0000000
143.6250000	0.0000000
143.6666667	0.6895700
143.7083333	0.0687000
143.7500000	0.0000000
143.7916667	0.0000000
143.8333333	0.0000000
143.8750000	0.0000000
143.9166667	0.0000000
143.9583333	0.0000000
144.0000000	0.0000000
144.0416667	0.0000000
144.0833333	0.0000000
144.1250000	0.0000000
144.1666667	0.0000000
144.2083333	0.0000000
144.2500000	0.0000000
144.2916667	0.0000000
144.3333333	0.0000000
144.3750000	0.1008700
144.4166667	2.4195700
144.4583333	3.6443500
144.5000000	1.4791200
144.5416667	1.2278400
144.5833333	1.5882500
144.6250000	0.8578100
144.6666667	0.3447900
144.7083333	0.0978400
144.7500000	0.8691300
144.7916667	1.8395700
144.8333333	0.4708800
144.8750000	0.1882600
144.9166667	0.0191300
144.9583333	0.2095500
145.0000000	0.7469600
145.0416667	0.1382600
145.0833333	1.1304400
145.1250000	3.8108600
145.1666667	3.9743600
145.2083333	3.3474100
145.2500000	1.1373800
145.2916667	0.0000000
145.3333333	0.1591300
145.3750000	3.7087000
145.4166667	3.1508600
145.4583333	1.4239200
145.5000000	0.0774000
145.5416667	0.0000000
145.5833333	0.0000000
145.6250000	0.0000000
145.6666667	0.0000000
145.7083333	0.0000000
145.7500000	0.0000000
145.7916667	0.0000000
145.8333333	0.0000000
145.8750000	0.0000000
145.9166667	0.0000000
145.9583333	0.0000000
146.0000000	0.0000000
146.0416667	0.0000000
146.0833333	0.0000000
146.1250000	0.0000000
146.1666667	0.0000000
146.2083333	0.0000000
146.2500000	0.0000000
146.2916667	0.0000000
146.3333333	0.0017300
146.3750000	0.0812800
146.4166667	0.2213100
146.4583333	0.0495700
146.5000000	0.1839100
146.5416667	0.1052200
146.5833333	0.0104300
146.6250000	1.8460800
146.6666667	0.0021700
146.7083333	0.0000000
146.7500000	0.0000000
146.7916667	0.0000000
146.8333333	0.0000000
146.8750000	0.0000000
146.9166667	0.0000000
146.9583333	0.0000000
147.0000000	0.0086900
147.0416667	0.0713000
147.0833333	0.0000000
147.1250000	0.0000000
147.1666667	0.0000000
147.2083333	0.0000000
147.2500000	0.0000000
147.2916667	0.0000000
147.3333333	0.0000000
147.3750000	0.0004300
147.4166667	0.0000000
147.4583333	0.0921800
147.5000000	0.0386900
147.5416667	0.0299800
147.5833333	0.0039100
147.6250000	0.6278300
147.6666667	0.9634900
147.7083333	0.0239100
147.7500000	0.0000000
147.7916667	0.0213000
147.8333333	1.5247900
147.8750000	0.5182800
147.9166667	0.1034800
147.9583333	0.0000000
148.0000000	0.0000000
148.0416667	0.0000000
148.0833333	0.0000000
148.1250000	0.0000000
148.1666667	0.0000000
148.2083333	0.0000000
148.2500000	0.0000000
148.2916667	0.0000000
148.3333333	0.0000000
148.3750000	0.0000000
148.4166667	0.0000000
148.4583333	0.0000000
148.5000000	0.0000000
148.5416667	0.0656500
148.5833333	1.8695800
148.6250000	0.5330500
148.6666667	0.7513200
148.7083333	1.3317500
148.7500000	0.0000000
148.7916667	0.2804400
148.8333333	0.1173900
148.8750000	2.0313200
148.9166667	2.1117500
148.9583333	4.1612900
149.0000000	0.7187100
149.0416667	0.5047800
149.0833333	1.7369600
149.1250000	0.0000000
149.1666667	0.0000000
149.2083333	0.5521800
149.2500000	0.3417300
149.2916667	0.0182700
149.3333333	0.0000000
149.3750000	0.0017400
149.4166667	0.3473900
149.4583333	1.7117400
149.5000000	0.0000000
149.5416667	0.0034800
149.5833333	0.0000000
149.6250000	0.0000000
149.6666667	0.0000000
149.7083333	0.0000000
149.7500000	0.0000000
149.7916667	0.0000000
149.8333333	0.0000000
149.8750000	0.0000000
149.9166667	0.0000000
149.9583333	0.0000000
150.0000000	0.0000000
150.0416667	0.0000000
150.0833333	0.0008700
150.1250000	0.0339200
150.1666667	0.0000000
150.2083333	0.0000000
150.2500000	0.0000000
150.2916667	0.0000000
150.3333333	0.0000000
150.3750000	0.0000000
150.4166667	0.0000000
150.4583333	0.0000000
150.5000000	0.0000000
150.5416667	0.0921700
150.5833333	0.0000000
150.6250000	0.0126100
150.6666667	0.0017400
150.7083333	0.0000000
150.7500000	0.0000000
150.7916667	0.0000000
150.8333333	0.0000000
150.8750000	0.0000000
150.9166667	0.0000000
150.9583333	0.0000000
151.0000000	0.0000000
151.0416667	0.0000000
151.0833333	0.0000000
151.1250000	0.0000000
151.1666667	0.0000000
151.2083333	0.0000000
151.2500000	0.0000000
151.2916667	0.0000000
151.3333333	0.0000000
151.3750000	0.0026000
151.4166667	0.2782400
151.4583333	0.0421700
151.5000000	0.1082700
151.5416667	0.1300100
151.5833333	0.0000000
151.6250000	0.0000000
151.6666667	0.0765200
151.7083333	0.9769600
151.7500000	2.6169600
151.7916667	3.0873900
151.8333333	0.0065200
151.8750000	0.0000000
151.9166667	0.0000000
151.9583333	0.0000000
152.0000000	0.0000000
152.0416667	0.0000000
152.0833333	0.0000000
152.1250000	0.0021700
152.1666667	0.0000000
152.2083333	0.0000000
152.2500000	0.0000000
152.2916667	0.0000000
152.3333333	0.0000000
152.3750000	0.0000000
152.4166667	0.0000000
152.4583333	0.0000000
152.5000000	0.0000000
152.5416667	0.0000000
152.5833333	0.0000000
152.6250000	0.0000000
152.6666667	0.0000000
152.7083333	0.0000000
152.7500000	0.0000000
152.7916667	0.0000000
152.8333333	0.0000000
152.8750000	0.0000000
152.9166667	0.0000000
152.9583333	0.0000000
153.0000000	0.0000000
153.0416667	0.0000000
153.0833333	0.0000000
153.1250000	0.0000000
153.1666667	0.0000000
153.2083333	0.0000000
153.2500000	0.0000000
153.2916667	0.0000000
153.3333333	0.0000000
153.3750000	0.0000000
153.4166667	0.0000000
153.4583333	0.0000000
153.5000000	0.0000000
153.5416667	0.0000000
153.5833333	0.0000000
153.6250000	0.0000000
153.6666667	0.0000000
153.7083333	0.0000000
153.7500000	0.0000000
153.7916667	0.0000000
153.8333333	0.0000000
153.8750000	0.0000000
153.9166667	0.0000000
153.9583333	0.0000000
154.0000000	0.0000000
154.0416667	0.0000000
154.0833333	0.0000000
154.1250000	0.0000000
154.1666667	0.0000000
154.2083333	0.0000000
154.2500000	0.0000000
154.2916667	0.0000000
154.3333333	0.0000000
154.3750000	0.0000000
154.4166667	0.0000000
154.4583333	0.0000000
154.5000000	0.0000000
154.5416667	0.0000000
154.5833333	0.0000000
154.6250000	0.0000000
154.6666667	0.0000000
154.7083333	0.0000000
154.7500000	0.0000000
154.7916667	0.0000000
154.8333333	0.0000000
154.8750000	0.0000000
154.9166667	0.0000000
154.9583333	0.0000000
155.0000000	0.0000000
155.0416667	0.0000000
155.0833333	0.0000000
155.1250000	0.0000000
155.1666667	0.0000000
155.2083333	0.0000000
155.2500000	0.0000000
155.2916667	0.0000000
155.3333333	0.0000000
155.3750000	0.0000000
155.4166667	0.0000000
155.4583333	0.0000000
155.5000000	0.0000000
155.5416667	0.0000000
155.5833333	0.0000000
155.6250000	0.0000000
155.6666667	0.0000000
155.7083333	0.0069600
155.7500000	0.0239100
155.7916667	0.0000000
155.8333333	0.0000000
155.8750000	0.0000000
155.9166667	0.0126000
155.9583333	0.0360900
156.0000000	0.0043500
156.0416667	0.0404400
156.0833333	0.0000000
156.1250000	0.0000000
156.1666667	0.0004300
156.2083333	0.0000000
156.2500000	0.0000000
156.2916667	0.0000000
156.3333333	0.0000000
156.3750000	0.0000000
156.4166667	0.0000000
156.4583333	0.0000000
156.5000000	0.0000000
156.5416667	0.0000000
156.5833333	0.0000000
156.6250000	0.0000000
156.6666667	0.0000000
156.7083333	0.0000000
156.7500000	0.0000000
156.7916667	0.0000000
156.8333333	0.0000000
156.8750000	0.0000000
156.9166667	0.0000000
156.9583333	0.0000000
157.0000000	0.0000000
157.0416667	0.0000000
157.0833333	0.0000000
157.1250000	0.0000000
157.1666667	0.0000000
157.2083333	0.0000000
157.2500000	0.0000000
157.2916667	0.0000000
157.3333333	0.0000000
157.3750000	0.0000000
157.4166667	0.0000000
157.4583333	0.0000000
157.5000000	0.0000000
157.5416667	0.0000000
157.5833333	0.0000000
157.6250000	0.0000000
157.6666667	0.0000000
157.7083333	0.0000000
157.7500000	0.0000000
157.7916667	0.0000000
157.8333333	0.0000000
157.8750000	0.0000000
157.9166667	0.0000000
157.9583333	0.0000000
158.0000000	0.0000000
158.0416667	0.0000000
158.0833333	0.0000000
158.1250000	0.0000000
158.1666667	0.0000000
158.2083333	0.0000000
158.2500000	0.0000000
158.2916667	0.0000000
158.3333333	0.0000000
158.3750000	0.0000000
158.4166667	0.0000000
158.4583333	0.0000000
158.5000000	0.0000000
158.5416667	0.0000000
158.5833333	0.0000000
158.6250000	0.0000000
158.6666667	0.0000000
158.7083333	0.0000000
158.7500000	0.0000000
158.7916667	0.0000000
158.8333333	0.0000000
158.8750000	0.0000000
158.9166667	0.0000000
158.9583333	0.0000000
159.0000000	0.0000000
159.0416667	0.0000000
159.0833333	0.0000000
159.1250000	0.0000000
159.1666667	0.0000000
159.2083333	0.0000000
159.2500000	0.0000000
159.2916667	0.0000000
159.3333333	0.0000000
159.3750000	0.0000000
159.4166667	0.0000000
159.4583333	0.0000000
159.5000000	0.0000000
159.5416667	0.0000000
159.5833333	0.0000000
159.6250000	0.0000000
159.6666667	0.0000000
159.7083333	0.0000000
159.7500000	0.0021700
159.7916667	0.0000000
159.8333333	0.0000000
159.8750000	0.0000000
159.9166667	0.0000000
159.9583333	0.0000000
160.0000000	0.0000000
160.0416667	0.0000000
160.0833333	0.0000000
160.1250000	0.0000000
160.1666667	0.0000000
160.2083333	0.0000000
160.2500000	0.0000000
160.2916667	0.0000000
160.3333333	0.0000000
160.3750000	0.0000000
160.4166667	0.0000000
160.4583333	0.0000000
160.5000000	0.0000000
160.5416667	0.0000000
160.5833333	0.0000000
160.6250000	0.0000000
160.6666667	0.0000000
160.7083333	0.0000000
160.7500000	0.0000000
160.7916667	0.0000000
160.8333333	0.0000000
160.8750000	0.0000000
160.9166667	0.0000000
160.9583333	0.0000000
161.0000000	0.0000000
161.0416667	0.0000000
